artist;title;lyrics
Queen;small;I like to sit here in the sunshine Trees in the fields are green sublime Suspended in time And don t it make you feel small I like to sit here by the fire s light The trees in the fields lie bare to the night The stars burn bright And don t it make you feel small Everyone needs a place they can hide Hide away  find a space to be alone Everyone needs a place they can hide Everyone needs to find peace sublime I like to sit here in the autumn time The trees in the fields  they rustle in the wind The church bells gently chime Gentle on your mind  suspended in time And don t it make you feel small Everyone needs a place they can hide Everyone need to find peace sublime Oh  peace of mind Everyone needs a place they can hide Hide away  find a space to be alone Everyone needs a place they can hide Hide away  find a space to be alone Everyone needs a place they can hide Hide away  find a space to be alone Everyone needs a place they can hide Everyone needs to find peace sublime Oh  peace of mind 
Queen;some day one day;You never heard my song before the music was too loud But now I think you hear me well for now we both know how No star can light our way in this cloud of dark and fear But some day  one day Funny how the pages turn and hold us in between A misty castle awaits for you And you shall be a Queen  you shall be a Queen Today the cloud  it hangs over us and all is grey But some day  one day When I was you and you were me and we were very young Together took us nearly there  the rest may not be sung So still the cloud it hangs over us and we re alone But some day one day We ll come home 
Queen;some things that glitter;Once I loved a butterfly Don t wonder how  don t ask me why But I believed what I d been told All things that glitter can t be gold  ooh yeah All things that glitter can t be gold Those jealous minds conspired to say Just let that creature fly away How can it be she has it all Her pride is headed for a fall  ooh yeah All things that glitter can t be gold Oh Lord  what races we run Seeking our place in the sun Reaching and hoping We ll find the right one Now every day a new joy waits My butterfly grew golden wings It seems we find as we grow old Some things that glitter may be gold  ooh yeah Some things that glitter may be gold So let us mind what s there to see Before our hearts become too cold In spite of all that we ve been told Some things that glitter may be gold  ooh yeah Some things that glitter may be gold  ooh yeah Some things that glitter may be gold 
Queen;somebody to love;Can anybody find me somebody to love Ooh  each morning I get up I die a little Can barely stand on my feet Take a look at yourself  Take a look in the mirror and cry  and cry Lord  what you re doing to me  yeah yeah I have spent all my years in believing you But I just can t get no relief  Lord Somebody  somebody  ooh somebody  somebody Can anybody find me somebody to love I work hard  he works hard  every day of my life I work  til I ache in my bones At the end  at the end of the day I take home my hard earned pay all on my own I get down  down  on my knees  knees And I start to pray Til the tears run down from my eyes Lord  somebody  somebody  ooh somebody Please  can anybody find me somebody to love He works hard Everyday  everyday  I try and I try and I try But everybody wants to put me down They say I m going crazy They say I got a lot of water in my brain Ah  got no common sense I got nobody left to believe in Yeah yeah yeah yeah Oh  Lord Ooh somebody  ooh somebody Can anybody find me somebody to love Can anybody find me someone to love Got no feel  I got no rhythm I just keep losing my beat  you just keep losing and losing I m OK  I m alright  he s alright  he s alright I ain t gonna face no defeat  yeah yeah I just gotta get out of this prison cell One day  someday  I m gonna be free  Lord Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love love love Find me somebody to love Find me somebody to love Somebody somebody somebody somebody Somebody find me Somebody find me somebody to love Can anybody find me somebody to love Find me somebody to love Ooh Find me somebody to love Find me somebody  somebody  find me somebody to love  somebody  somebody to love Find me  find me  find me  find me  find me Ooh  somebody to love  Find me somebody to love Ooh  find me somebody to love Find me  find me  find me somebody to love  find me somebody to love Anybody  anywhere  anybody find me somebody to love love love Somebody find me  find me love
Queen;son and daughter;I want you woman Tried to be a son and daughter rolled into one You said you d equal any man for having your fun Ooh  now didn t you feel surprised to find The cap just didn t fit  The world expects a man To buckle down and shovel shit What ll you do for loving When it s only just begun  I want you to be a woman Tried to be a teacher and a fisher of men An equal people preacher Will you lead us all the same  Ooh  well I travelled around the world And found a brand new word for day Ooh  watching the time mustn t linger behind Pardon me I have to get away What ll you think of heaven If it s back from where you came I want you to be a woman I want you to be a woman Yeah Gotta save the world Ooh  I ve just begun Alright 
Queen;soul brother;God bless my soul here he comes now The man with the most how does he do it Sure he s got style he s so heavy He s a trip can do anything Anything anything He s my soul brother He s my best friend he s my champion And he will rock you rock you rock you Cause he s the saviour of the universe He can make you keep yourself alive Make yourself alive Ooh brother cause he s somebody somebody He can love He s my soul brother Whan you re under pressure feeling under pressure Yeah pressure yeah pressure He won t let you down Whan you re under pressure Oh feeling under pressure yeah pressure So he won t let you down He won t he won t he won t let you down He can do anything anything anything He s my soul brother Yea ah yeah yeah yeah yeah yeah Ooh soul brother anything  soul brother Anything  soul brother  anything  soul brother He s my soul brother brother brother brother brother Anything  soul brother  anything  soul brother He s my soul brother Soul brother he can do anything He can do anything Cause he s my soul brother 
Queen;spread your wings;Sammy was low Just watching the show Over and over again Knew it was time He d made up his mind To leave his dead life behind His boss said to him Boy you d better begin To get those crazy notions right out of your head Sammy who do you think that you are You should ve been sweeping up the Emerald bar Spread your wings and fly away Fly away far away Spread your little wings and fly away Fly away far away Pull yourself together Cause you know you should do better That s because you re a free man He spends his evenings alone in his hotel room Keeping his thoughts to himself he d be leaving soon Wishing he was miles and miles away Nothing in this world nothing would make him stay Since he was small Had no luck at all Nothing came easy to him Now it was time He d made up his mind This could be my last chance His boss said to him now listen boy You re always dreaming You ve got no real ambition you won t get very far Sammy boy don t you know who you are Why can t you be happy at the Emerald bar So honey Spread your wings and fly away Fly away far away Spread your little wings and fly away Fly away far away Pull yourself together Cause you know you should do better That s because you re a free man Come on honey
Queen;staying power;Let me show it to you yeah See what I got  I got a hell of a lot Tell me what you feel Is it real is it real You know I got what it takes And I can take a lot Did you hear the last call baby You and me got staying power yeah You and me we got staying power Staying power  I got it I got it I wonder when we re gonna make it I wonder when we re gonna shake it Rock me baby rock me C mon you can shock me Let s catch on to the groove Make it move make it move You know how to shake that thing We ll work it work it work it You and I can play ball baby You and me got staying power yeah You and me we got staying power I wonder when we re gonna make it I wonder when we re gonna shake it Fire down below I m just a regular dynamo Want some smooth company Don t lose control just hang on out with me Got to get to know each other But we got plenty of time Did you hear the last call baby You and me got staying power yeah You and me we got staying power Power  power  power I wonder when we re gonna stick it I wonder when we re gonna trick it Blow baby blow let s get down and go go Get yourself in the mood Got to give a little bit of attitude Baby don t you crash Let just trash trash trash Did you hear the last call baby You and me got staying power yeah You and me we got staying power I like it  Staying power Yeah yeah Gotcha
Queen;still burnin;Oh yeah  yeah  yeah I can t wake in the mornin I can t sleep at night I got a pain in my memory That just won t sit right You might say I m losin  my mind What a shame  shame  shame But I don t want and I don t need To play the cryin  game Music lights this flame in me I won t let it go and it won t let me be I m just a happy slave and I  oh I can t leave it Cause I m still  and I always will be a believer Still burnin  yeah Still yearnin And the wheel s Still turnin Let me tell you why We re jivin And the beat s Still drivin And we all Sky divin Rock  n  roll never die I can t breathe in the city Got dust in my lungs I get mad in the country Everythin  seem to go wrong You might think I m playin  around But my heart is true I got reason to believe that sweet soul magic Gonna tear my heart in two Music makes the world go round I ve been flyin  on the wings of the sound It feels so good from way up here I m still a believer  headin  for the stars Oh yeah I m still burnin Still yearnin Still burnin Still yearnin Still turnin Better than every guy We re jivin Still drivin Sky divin Rock  n  roll never die Don t say that you love me I can t go that road But don t think for a moment That my heart went cold I keep thinkin  about what I lost And what I might have found I went to sleep and when I woke Everythin  had turned around Still burnin  yeah Still yearnin Still turnin A new day dawnin We re jivin Still drivin Sky divin Early in the mornin Still burnin  yeah Still yearnin And the wheel s Still turnin Better than every guy We re jivin And the beat s Still drivin And we re all Sky divin Rock  n  roll never die 
Queen;stone cold;Stone cold  stone cold You see me standing  but I m dying on the floor Stone cold  stone cold Maybe if I don t cry  I won t feel anymore Stone cold  baby God knows I tried to feel Happy for you Know that I am  even if I Can t understand  I ll take the pain Give me the truth  me and my heart We ll make it through If happy is her  I m happy for you Stone cold  stone cold You re dancing with her  while I m staring at my phone Stone cold  stone cold I was your amber  but now she s your shade of gold Stone cold  baby God knows I tried to feel Happy for you Know that I am  even if I Can t understand  I ll take the pain Give me the truth  me and my heart We ll make it through If happy is her  I m happy for you Don t wanna be stone cold  stone I wish I could mean this but here s my goodbye Oh  I m happy for you Know that I am  even if I Can t understand If happy is her  if happy is her I m happy for you
Queen;stone cold crazy;Sleeping very soundly On a Saturday morning I was dreaming I was Al Capone There s a rumor going round Gotta clear outta town I m smelling like a dry fish bone Here come the Law Gonna break down the door Gonna carry me away once more Never  I never I never want it any more Gotta get away from this stone cold floor Crazy Stone cold crazy  you know Rainy afternoon I gotta blow a typhoon And I m playing on my slide trombone Anymore  anymore Cannot take it anymore Gotta get away from this stone cold floor Crazy Stone cold crazy  you know Hit  em up Walking down the street Shooting people that I meet With my rubber Tommy water gun Here come the deputy He s gonna come and get a me I gotta get me get up and run They got the sirens loose I ran right out of juice They re gonna put me in a cell If I can t go to heaven Will they let me go to hell Crazy Stone cold crazy  you know
Queen;sweet lady;Oh  I like it You call me up and treat me like a dog You call me up and tear me up inside You ve got me on a lead Oh  you bring me down You shout around You don t believe that I m alone Oh  you don t believe me Sweet lady Sweet lady Sweet lady sweet lady oh  stay sweet You say You call me up and feed me all the lines You call me sweet like I m some kind of cheese Waiting on the shelf You eat me up You hold me down I m just a fool to make you a home Oh  you really do me When you say Sweet lady  sweet lady Sweet lady  sweet lady Sweet lady oh  come on  stay sweet My sweet lady Though it seems like we wait forever oh ah oh Stay sweet baby Believe and we ve got everything we need  Got everything we need Sweet lady Sweet lady Sweet lady oh  oh  stay sweet  stay sweet Oh runaway  come on  yeah yeah  yeah yeah  sweet lady Woo
Queen;tear it up;Are you ready Well are you ready We gonna tear it up   yeah yeah yeah yeah yeah Turn me loose it Yeah yeah yeah yeah Wooh hoo Hey  give me your mind baby give me your body Yeah  give me some time baby let s have a party It ain t no time for sleepin  baby Soon it s round your street I m creeping You better be ready We gonna tear it up Stir it up Break it up   baby You gotta tear it up Shake it up Make it up   as you go along Tear it up   yeah Square it up   yeah Wake it up   baby Tear it up Stir it up Stake it out   and you can t go wrong Hey  listen I love  cos you re sweet and I love you  cos you re naughty Yeah  I love you for your mind baby give me your body Mmm  I wanna be a toy at your birthday party Wind me up   wind me up   wind me up   let me go  yeah Tear it up Stir it up Break it up   let me go Tear it up Shake it up Make it up   as you go along Tear it up   ha ha Turn it up Burn it up Hey hey Are you ready  oh yeah Yeah  baby baby baby are you ready for me    oh yeah I love you baby baby baby are you ready for love    oh yeah Are you ready   are you ready   are you ready for me   hey  oh yeah Hey I love you so near  I love you so far I gotta tell you baby you re driving me ga ga Tear  em up   tear it off Yeah let s go Wooh  what are you doin  to me  Ha Yeah yeah Oh baby baby baby baby let s tear it up Wooh hoo 
Queen;tenement funster;My new purple shoes Been amazin  the people next door And my rock  n roll forty fives Been enragin  the folks on the lower floor I got a way with the girls on my block Try my best to be a real individual And when we go down to smokies and rock They line up like it s some kind of ritual Oh give me a good guitar And you can say that my hair s a disgrace Or just find me an open car I ll make the speed of light outta this place I like the good things in life But most of the best things ain t free It s the same situation just cuts like a knife When you re young and you re poor and you re crazy Young and you re crazy Oh give me a good guitar And you can say that my hair s a disgrace Or just find me an open car I ll make the speed of light outta this place
Queen;teo torriatte;When I m gone No need to wonder if I ever think of you The same moon shines The same wind blows For both of us  and time is but a paper moon Be not gone Though I m gone It s just as though I hold the flower that touches you A new life grows The blossom knows There s no one else could warm my heart as much as you Be not gone Let us cling together as the years go by Oh my love  my love In the quiet of the night Let our candle always burn Let us never lose the lessons we have learned Teo torriatte konomama iko Aisuruhito yo Shizukana yoi ni Hikario tomoshi Itoshiki oshieo idaki Hear my song Still think of me the way you ve come to think of me The nights grow long But dreams live on Just close your pretty eyes and you can be with me Dream on Teo torriatte konomama iko Aisuruhito yo Shizukana yoi ni Hikario tomoshi Itoshiki oshieo idaki When I m gone They ll say we re all fools and we don t understand Oh be strong Don t turn your heart We re all You re all For all For always Let us cling together as the years go by Oh my love  my love In the quiet of the night Let our candle always burn Let us never lose the lessons we have learned
Queen;thank god its christmas;Oh my love  We ve had our share of tears Oh my friend  We ve had our hopes and fears Oh my friends It s been a long hard year But now it s Christmas Yes it s Christmas Thank God it s Christmas The moon and stars seem awful cold and bright Let s hope  The snow will make this Christmas right My friend the world  Will share this special night Because it s Christmas Yes it s Christmas Thank God it s Christmas For  One  Night Thank God it s Christmas yeah Thank God it s Christmas Thank God it s Christmas Can it be Christmas Let it be Christmas Ev ry day Oh my love  We live in troubled days Oh my friend We have the strangest ways All my friends  On this one day of days Thank God it s Christmas Yes it s Christmas Thank God it s Christmas For  One  Day Thank God it s Christmas Yes it s Christmas Thank God it s Christmas Ooh yeah Thank God it s Christmas Yes yes yes yes it s Christmas Thank God it s Christmas For  One  Day Christmas  a very merry Christmas to you all
Queen;the fairy fellers master stroke;He s a fairy feller The fairy folk have gathered  round the new moon shine To see the feller crack a nut at night s noon time To swing his axe he swears  as he climbs he dares To deliver  The master stroke Ploughman   waggoner will  and types Politician with senatorial pipe  he s a dilly dally o Pedagogue squinting  wears a frown And a satyr peers under lady s gown  dirty fellow What a dirty laddio Tatterdemalion and the junketer There s a thief and a dragonfly trumpeter  he s my hero Fairy dandy tickling the fancy of his lady friend The nymph in yellow  can we see the master stroke What a quaere fellow Soldier  sailor  tinker  tailor  ploughboy Waiting to hear the sound And the arch magician presides He is the leader Oberon and Titania watched by a harridan Mab is the queen and there s a good apothecary man Come to say hello Fairy dandy tickling the fancy of his lady friend The nymph in yellow What a quaere fellow The ostler stares with hands on his knees Come on mister feller  crack it open if you please
Queen;the fairy fellers masterstroke;He s a fairy feller The fairy folk have gathered  round the new moon shine To see the feller crack a nut at night s noon time To swing his axe he swears  as he climbs he dares To deliver  The master stroke Ploughman   waggoner will  and types Politician with senatorial pipe  he s a dilly dally o Pedagogue squinting  wears a frown And a satyr peers under lady s gown  dirty fellow What a dirty laddio Tatterdemalion and the junketer There s a thief and a dragonfly trumpeter  he s my hero Fairy dandy tickling the fancy of his lady friend The nymph in yellow  can we see the master stroke What a quaere fellow Soldier  sailor  tinker  tailor  ploughboy Waiting to hear the sound And the arch magician presides He is the leader Oberon and Titania watched by a harridan Mab is the queen and there s a good apothecary man Come to say hello Fairy dandy tickling the fancy of his lady friend The nymph in yellow What a quaere fellow The ostler stares with hands on his knees Come on mister feller  crack it open if you please
Queen;the great pretender;Oh yes  I m the great pretender  ooh ooh Pretending I m doing well  ooh ooh My need is such I pretend too much I m lonely but no one can tell Oh yes I m the great pretender  ooh ooh Adrift in a world of my own  ooh ooh I play the game but to my real shame You ve left me to dream all alone Too real is this feeling of make believe Too real when I feel what my heart can t conceal Ooh ooh  yes I m the great pretender  ooh ooh Just laughing and gay like a clown  ooh ooh I seem to be what I m not  you see I m wearing my heart like a crown Pretending that you re still around Yeah  ooh hoo Too real when I feel what my heart can t conceal Oh yes I m the great pretender Just laughing and gay like a clown  ooh ooh I seem to be what I m not you see I m wearing my heart like a crown Pretending that you re Pretending that you re still around
Queen;the hero;So you feel that you ain t nobody Always needed to be somebody Put your feet on the ground Put your hand on your heart Lift your head to the stars And the world s for your taking So you feel it s the end of the story Find it all pretty satisfactory Well I tell you my friend This might seem like the end But the continuation Is yours for the making Yes you re a hero
Queen;the hitman;Here we go Ooh yeah yeah yeah yeah Hey I m the hitman Stand aside I m the hitman I want your life Ain t no escaping Don t run and hide There goes the neighborhood I m gonna kill for your love that s right Hitman Now don t you cry I m just it man And you might get fried Gun in my pocket Don t get me wrong I ll be your hitman I m a fool for your love I m a head shredder That s better Baby baby baby I m a hitman hitman hitman Yeah   trouble in the East troubled in the West Struggle with the beast   what a thief what a pest Come back mother Nuke that sucker Yeah yeah yeah Who knows what I m talking about Waste that brother All right Ooh That s the way to do it I m the hitman I m your prize But this hitman can cut you down to size Love me  baby Don t be so cool Love me love me baby I ve been to the hitman school Yeah yeah You re gonna make my day Gonna blow you away That s when the fun begins  hitman Are you ready for the sting Gonna waste that thing  hitman Hitman is king Go go Oh hitman hitman
Queen;the invisible man;I m the invisible man I m the invisible man Incredible how you can See right through me Freddie Mercury When you hear a sound That you just can t place Feel somethin  move That you just can t trace When something sits On the end of your bed Don t turn around When you hear me tread I m the invisible man I m the invisible man Incredible how you can See right through me I m the invisible man I m the invisible man It s criminal how I can See right through you John Deacon And I m in your room And I m in your bed And I m in your life And I m in your head Like C I A Or the F B I You ll never get close Never take me alive I m the invisible man I m the invisible man Incredible how you can See right through me I m the invisible man I m the invisible man It s criminal how I can See right through you Hah  hah  hah  hello Hah  hah  hah  o k Hah  hah  hah  hello hello hello hello Never had a real good friend   not a boy or girl No one knows what I ve been through   let my flag unfurl So I make my mark from the edge of the world From the edge of the world From the edge of the world Brian May   Brian May Now I m on your track And I m in your mind And I m on your back But don t look behind I m your meanest thought I m your darkest fear But I ll never get caught You can t shake me  shake me dear I m the invisible man I m the invisible man Incredible how you can See right through me Watch me now I m the invisible man I m the invisible man It s criminal how I can See right through you Look at me  look at me R R R R Roger Taylor Shake me  shake me  shake me dear Sh shake Shake Fun 
Queen;the loser in the end;Mama s got a problem She don t know what to say Her little baby boy Has just left home today She s got to be the loser in the end She s got to be the loser in the end Misuse her and you ll lose her as a friend She s Ma on whom you can always depend ooh She washed and fed and clothed and cared For nearly twenty years And all she gets is Goodbye Ma And the night times for her tears She s got to be the loser in the end She s got to be the loser in the end Misuse her and you ll lose her as a friend She s Ma on whom you can always depend ooh So listen mothers everywhere To just one mothers son You ll get forgotten on the way If you don t let them have their fun Forget regrets and just remember It s not so long since you were young You re bound to be the loser in the end You re bound to be the loser in the end They ll chose their new shoes That s not far to bend You re Ma on whom they can always depend ooh ooh
Queen;the march of the black queen;Do you mean it Do you mean it Do you mean it Why don t you mean it Why do I follow you and where do you go You ve never seen nothing like it No  never in your life Like going up to heaven And then coming back alive Let me tell you all about it And the world will so allow it Ooh  give me a little time to choose Water babies singing in a lily pool delight Blue powder monkeys praying in the dead of night Here comes the black queen  poking in the pile Fie fo the black queen  marching single file Take this  take that Bring them down to size March to the black queen Put them in the cellar with the naughty boys A little n gger sugar then a rub a dub a baby oil Black on  black on every finger nail and toe We ve only begun  begun Make this  make that Keep making all that noise March to the black queen Now I ve got a belly full You can be my sugar baby You can be my honey chile  yes A voice from behind me reminds me Spread out your wings  you are an angel Remember to deliver with the speed of light A little bit of love and joy Everything you do bears a will and a why and a wherefore A little bit of love and joy In each and every soul lies a man Very soon he ll deceive and discover But even  til the end of his life He ll bring a little love I reign with my left hand I rule with my right I m Lord of all darkness I m queen of the night But I ve got the power Now do the march of the black queen My life is in your hands I ll fo and I ll fie I ll be what you make me I ll do what you like I ll be your bad boy I ll be your bad boy I ll do the march of the black queen Ah  ah  ah  ah Walking to the style She s vulgar   buse and vile Fie fo the black queen tattoos all her pies She boils  and she bakes  and she never dots her  I s She s our leader Forget your sing alongs and your lullabies Surrender to the city of the fireflies Dance with the devil  beat with the band To hell with all of you hand in hand But now it s time to be gone La  la  la  la  forever  forever
Queen;the millionaire waltz;Bring out the charge of the love brigade There is spring in the air once again Drink to the sound of the song parade There is music and love everywhere Give a little love to me  I want it Take a little love from me  I want to share it with you I feel like a millionaire Once we were mad  we were happy We spent all our days holding hands together Do you remember  my love How we danced and played In the rain we laid Wish that we could stay there  forever and ever Now I am sad You are so far away I sit counting the hours day by day Come back to me  how I long for your love Come back to me   be happy like we used to be Come back  come back to me Come back  come back to me   aah Oh  come back to me  oh my love How I long for your love   won t you come back to me  yeah My fine friend   take me wiz you unt love me forever My fine friend   forever   forever Bring out the charge of the love brigade There is spring in the air once again Drink to the sound of the song parade There is music and love everywhere Give a little love to me  I want it Take a little love from me  I want to share it with you Come back  come back to me   make me feel You make me feel like a millionaire
Queen;the miracle;Every drop of rain that falls in Sahara Desert says it all It s a miracle All God s creations great and small The Golden Gate and the Taj Mahal That s a miracle Test tube babies being born Mothers  fathers dead and gone It s a miracle We re having a miracle on earth Mother nature does it all for us The wonders of this world go on The Hanging Gardens of Babylon Captain Cook and Cain and Abel Jimi Hendrix to the Tower of Babel It s a miracle It s a miracle It s a miracle It s a miracle The one thing we re all waiting for Is peace on Earth and end to war It s the miracle we need  the miracle The miracle we re all waiting for today If every leaf on every tree Could tell a story that would be a miracle If every child on every street Had clothes to wear and food to eat That s a miracle If all god s people could be free To live in perfect harmony It s a miracle We re having a miracle on earth Mother nature does it all for us Open hearts and surgery Sunday mornings with a cup of tea Super powers always fighting Mona Lisa just keeps on smiling It s a miracle It s a miracle It s a miracle The wonders of this world go on Well it s a miracle It s a miracle It s a miracle It s a miracle The one thing  the one thing We re all waiting for  we re all waiting for Is peace on earth  peace on earth And an end to war  end to war It s the miracle we need  the miracle The miracle Peace on earth and end to war today That time will come one day you ll see when we can all be friends That time will come one day you ll see when we can all be friends That time will come one day you ll see when we can all be friends That time will come
Queen;the night comes down;When I was young it came to me And I could see the sun breakin Lucy was high and so was I dazzling Holding the world inside Once I believed in ev ryone Everyone and anyone can see Oh oh the night comes down And I get afraid of losing my way Oh oh the night comes down Oooh and it s dark again Once I could laugh with ev ryone Once I could see the good in me The black and the white distinctively coloring Holding the world inside Now all the world is grey to me Nobody can see you gotta believe it Oh oh the night comes down And I get afraid of losing my way Oh oh the night comes down Oooh and it s dark again And it s dark again And it s dark again
Queen;the prophets song;Oh oh people of the earth Listen to the warning The Seer he said Beware the storm that gathers here Listen to the wise man I dreamed I saw on a moonlit stair Spreading his hands on the multitude there A man who cried for a love gone stale And ice cold hearts of charity bare I watched as fear took the old men s gaze Hopes of the young in troubled graves I see no day  I heard him say So grey is the face of every mortal Oh oh people of the earth Listen to the warning The prophet he said For soon the cold of night will fall Summoned by your own hand Oh oh children of the land Quicken to the new life Take my hand Oh  fly and find the new green bough Return like the white dove He told of death as a bone white haze Taking the lost and the unloved babe Late  too late  all the wretches run These kings of beasts now counting their days From mother s love is the son estranged Married his own his precious gain The earth will shake in two will break And death all around will be your dow ry Oh oh people of the earth Listen to the warning  the seer  he said For those who hear and mark my words Listen to the good plan Oh oh oh oh and two by two my human zoo They ll be Running for to come Running for to come Out of the rain Oh  flee for your life Who heed me not  let all your treasure make you Oh  fear for your life Deceive you not the fires of hell will take you Should death await you Oh  oh  people can you hear me  oh  oh  people can you hear me Oh  oh  people can you hear me And now I know  now I know   now I know And now I know  now I know   now I know Now I know that you can hear me  now I know that you can hear me And now I know  now I know   now I know Now I know  now I know   now I know Now I know  now I know   now I know Now I know  now I know   now I know The Earth will shake in two will break in two will Shake in two will break in two Doubts all around around around around around around around around Now I know  now I know   now I know Now I know  now I know   now I know Now I know  now I know   now I know Now I know  now I know   now I know Wow ooh wow ooh wow ooh wow ooh wow ooh wow ooh wow ooh wow ooh Listen to the wise  listen to the wise   listen to the wise Listen to the wise  listen to the wise   listen to the wise Listen to the wise man  listen to the wise man   listen to the wise man Laa laa la la la la laa laa  laa laa la la la la laa laa La la la la laa laa  la la la la laa laa La la la la laa laa  la la la la laa laa La la la la laa laa  la la la la laa laa La la la la laa laa  la la la la laa laa La la la la laa laa  la la la la laa laa La la la la laa laa  la la la la laa laa La la laa laa  la la laa laa La la laa laa  la la laa laa La la  la la La la  la la La la  la la Come here  come here I you come here  I you come here I you come here  I you come here I you  ah Aah  ah Aha  aha Aah  ah Aha  aha Listen to the mad  listen to the mad Listen to the man  listen to the man Listen to the mad  listen to the mad Listen to the mad man  listen to the mad man God give you the grace to purge this place And peace all around may be your fortune Oh oh children of the land Love is still the answer  take my hand The vision fades  a voice I hear Listen to the madman Oh  but still I fear and still I dare not Laugh at the madman
Queen;the real life;Go with you anywhere the wind blows Straight through the fire into the unknown Follow the feelings cos I know it s supernatural Supernatural
Queen;the scandal;Eeh dah eeh dah Ooooh  ooooh  ooooh Scandal   now you ve left me all the world s gonna know Hey scandal  they re gonna turn our lives into a freak show They ll see the heart ache  they ll see our love break They ll hear me pleading  we ll say for God s sakes Over and over and over again Scandal   now you ve left me there s no healing the wounds Hey scandal  and all the world can make us out to be fools Here come the bad news  open the floodgates  oooh oooh They ll leave us bleeding  we say you cheapskates Oooh oooh Over and over and over again So let them know when they stare  it s just a private affair They ll have us hung in the air and tell me what do they care It s only a life to be twisted and broken They ll see the heart ache  they ll see our love break   yeah They ll hear me pleading  I ll say for God s sakes Over and over and over and over again   yeah Scandal  scandal Scandal  scandal Yes you re breaking my heart again Scandal   yes it ll all and all happen again Today the headlines  tomorrow hard times And no one ever really knows the truth from the lies And in the end the story deeper must hide  oooh Deeper and deeper and deeper inside Scandal  scandal Scandal  scandal 
Queen;the seven seas of rhye;Fear me you lords and lady preachers I descend upon your earth from the skies I command your very souls you unbelievers Bring before me what is mine The seven seas of rhye Can you hear me you peers and privvy counsellors I stand before you naked to the eyes I will destroy any man who dares abuse my trust I swear that you ll be mine The seven seas of rhye Sister I live and lie for you Mister do and I ll die You are mine I possess you I belong to you forever Storm the master marathon I ll fly through By flash and thunder fire I ll survive Then I ll defy the laws of nature and come out alive Then I ll get you Be gone with you  you shod and shady senators Give out the good  leave out the bad evil cries I challenge the mighty titan and his troubadours And with a smile I ll take you to the seven seas of rhye
Queen;the show must go on;Empty spaces  what are we living for Abandoned places  I guess we know the score  on and on Does anybody know what we are looking for Another hero  another mindless crime Behind the curtain  in the pantomime Hold the line Does anybody want to take it anymore The show must go on The show must go on  yeah Inside my heart is breaking My makeup may be flaking But my smile  still  stays on Whatever happens  I ll leave it all to chance Another heartache  another failed romance  on and on Does anybody know what we are living for I guess I m learning I must be warmer now I ll soon be turning  round the corner now Outside the dawn is breaking But inside in the dark I m aching to be free The show must go on The show must go on Inside my heart is breaking My makeup may be flaking But my smile  still  stays on My soul is painted like the wings of butterflies Fairy tales of yesterday  grow but never die I can fly  my friends The show must go on The show must go on I ll face it with a grin I m never giving in On with the show I ll top the bill I ll overkill I have to find the will to carry on On with the show Show Show must go on  go on  go on  go on  go on  go on  go on  go on
Queen;the wedding march;One dance whose steps I never could learn It s called the wedding march The grace that it takes  the grace you deserve Require a lighter touch I know you love dancing Oh  I know that you love dancing so much I know you love dancing Music s a wild thing with mischief to prove I can t adjust to the way that you move Music s a wild thing whatever the groove Some music isn t for dancing One dance whose steps I never could learn It s called the wedding march The grace that it takes  the balance and poise I still find a mystery I know you love dancing So  I know that you d hate dancing with me I know you love dancing So  I know that you d hate dancing with me
Queen;there must be more to life than this;There must be more to life than this There must be more to life than this How do we cope in a world without love Mending all those broken hearts And tending to those crying faces There must be more to life than living A better way for us to survive Why should it be just a case of black or white There must be more to life than this Why is this world so full of hate People dying everywhere And we destroy what we create People fighting for their human rights But we just go on saying c est la vie So this is life There must be more to life than killing There must be more than meets the eye What good is life  if in the end we all must die There must be more to life than this There must be more to life than killing There must be more to life than this I live in hope for a world filled with love Then we can all just live in peace There must be more to life  much more to life There must be more to life  more to life than this
Queen;these are the days of our lives;Sometimes I get to feelin I was back in the old days  long ago When we were kids  when we were young Things seemed so perfect  you know The days were endless  we were crazy  we were young The sun was always shinin  we just lived for fun Sometimes it seems like lately  I just don t know The rest of my life s been  just a show Those are the days of our lives The bad things in life were so few Those days are all gone now but one thing is true When I look and I find I still love you You can t turn back the clock  you can t turn back the tide Ain t that a shame Ooh  I d like to go back one time on a roller coaster ride When life was just a game No use in sitting and thinkin  on what you did When you can lay back and enjoy it through your kids Sometimes it seems like lately  I just don t know Better sit back and go  with the flow These are the days of our lives They ve flown in the swiftness of time These days are all gone now but some things remain When I look and I find  no change Those were the days of our lives  yeah The bad things in life were so few Those days are all gone now but one thing s still true When I look and I find  I still love you I still love you
Queen;through the night;Tell me something that ll ease my pain I am living life in vain Crying doesn t help me anymore Tell me something that ll ease my mind I am walking the line Trying doesn t get me anywhere I wander through the night All the stars are shining bright Searching for a guiding light I wander through the night Tell me something  cause I need to know Can you teach me how to live How to understand  how to love and how to give Anger burns in bitterness and fills me up inside Can t face it and there s no place I can hide I wander through the night All the stars are shining bright Searching for a guiding light I wander through the night Tell me something  cause I need to know Can you teach me how to live How to understand  how to love and how to give Anger burns in bitterness and fills me up inside Without your love  there s nowhere I can hide I wander through the night All the stars are shining bright Searching for a guiding light I wander through the night 
